Collection ID;Collection Name;Collection Description;Style Name;Gender;Style Key;Style Description;Prompt;Preview Image;Variations
clown-transformations-group;Transformations Clowns Réalistes;Ajout de maquillage de clown photoréaliste à un groupe de personnes tout en conservant l'identité faciale;Clown Cyber-Détraqué;g;cyber_clown;Clown futuriste avec circuits lumineux, glitchs visuels et ambiance dystopique;Use the attached image as accurate reference for all faces. Preserve exact facial features, expressions, and proportions of each individual. Style each person as a cyber-clown: neon-accented bodysuits with chrome textures, glowing circuit patterns across the clothing, and headwear shaped like digital jester hats. Apply high-tech clown makeup: glowing eyeshadow, digital face tattoos, geometric shapes in cyan, magenta, and green. Replace the background with a glitchy urban cyberpunk alley lit by holographic signs, rain-slicked surfaces, and data streams in mid-air. Add screen-like reflections on faces and metallic makeup sheens. Each subject should show expressions of joy, madness, or playful defiance. Maintain full identity recognition with photorealistic digital blending and neon lighting effects.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/clown_cyber.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros Classique;g;classic_superhero;Héros rouge et bleu volant au-dessus des gratte-ciels;Use attached image as accurate reference for the face. Make this person look like a superhero in a green and pink suit with cape, flying above a city skyline. Backgrounded by a city with tall skyscrapers and cloudy sky.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/classic_hero.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros Futuriste;g;futuristic_armor_hero;Super-héros en armure high-tech avec lignes lumineuses;Use attached image as accurate reference for the face. the camera focus on the half body of the person .  Turn this person into a futuristic armored superhero with glowing blue energy lines. Backgrounded by a neon-lit cyberpunk city.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/futuristic_hero.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Vigilante Nocturne;g;night_vigilante;Héros masqué sur un toit sous la pluie;Use attached image as accurate reference for the face. the camera focus on the half body of the person. Transform this person into a masked vigilante with a black suit and cape. Backgrounded by a stormy rooftop with thunder and lightning.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/night_vigilante.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros de la Vitesse;g;speedster_flash;Héros courant à toute vitesse avec traînées électriques;Use attached image as accurate reference for the face. the camera focus on the half body of the person , high range contrast , cinematic shot . Reimagine this person as a ultra fast superhero mid-run with motion blur and electric trails. wearing a green suits .Backgrounded by a blurred urban street at night.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/speedster.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros Cosmique;g;cosmic_space_hero;Super-héros flottant dans l’espace avec lumière cosmique;Use attached image as accurate reference for the face. the camera focus on the half body of the person , high range contrast , cinematic shot .Make this person float in space like a cosmic superhero glowing with stardust. Backgrounded by galaxies, planets and deep space.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/cosmic_hero.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros Magique;g;mystic_magic_hero;Héros magique avec symboles anciens et cape flottante;Use attached image as accurate reference for the face.the camera focus on the half body of the person , high range contrast , cinematic shot . Create a magical hero with glowing symbols and floating cloak. Backgrounded by a swirling portal and mystical runes.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/magic_hero.jpg;
superheroes-transformation;Transformations Super-Héros;Transformations visuelles de personnages en super-héros avec fond thématique et visage d'origine;Héros Aquatique;g;underwater_hero;Héros sous-marin nageant avec armure fluide;Use attached image as accurate reference for the face. the camera focus on the half body of the person , high range contrast , cinematic shot .Turn this person into an aquatic superhero with fins and underwater armor. Backgrounded by an ocean trench with glowing corals.A shark with open mouse is behind the person . ;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/water_hero.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Skatepark après la pluie;g;skatepark_postrain;Portrait après la pluie dans un skatepark couvert de graffitis;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), sitting relaxed on a tilted concrete ledge in a graffiti-covered skatepark. Puddles and wet ramps surround the scene. They're wearing a navy windbreaker, ripped jeans, and beat-up skate shoes. They hold a cracked phone in one hand and a half-melted popsicle in the other. A mischievous 3D Pixar-style raccoon is next to them, mimicking the same posture with crossed arms. The light is soft and silver, filtered by lingering clouds after the rain. Background shows bent railings, a wet ramp and faded skate stickers. Reflections of both are visible in a puddle, along with a blurred neon arrow sign.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/skatepark_postrain.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Café rétro de nuit;g;retro_diner_night;Portrait stylisé dans un café rétro sous une pluie fine;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), sitting at a booth in a retro diner, next to a rain-streaked window with neon reflections. They're wearing a red varsity jacket, white shirt, and vintage blue jeans. They stir a cup of coffee while gazing out the window. A 3D Pixar-style cat sits across the booth, mirroring their hand on chin pose, with a small umbrella next to it. The floor is shiny with rain residue, and soft diner jazz music colors the mood. Blurred neon reads 'OPEN 24/7' in the window.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/retro_diner_night.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Bibliothèque Futuriste;g;futuristic_library_scene;Portrait dans une bibliothèque high-tech sous éclairage LED;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), sitting calmly in a chrome and glass library with neon-blue light strips. They’re wearing a long dark coat with subtle holographic patterns, sleek glasses, and minimalist black sneakers. One hand holds a floating transparent tablet, while the other is under the chin. A small 3D Pixar-style owl hovers nearby, projecting holographic shapes. The bookshelves around them glow with soft embedded lights, and reflections flicker across the polished floor.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/futuristic_library.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Jungle Dinosaure;;jungle_dinosaur_chase;Course dans la jungle, poursuivi par un dinosaure;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), running through a dense jungle trail, rain-soaked leaves brushing past, pursued by a giant roaring velociraptor in the background. They're wearing a ripped hoodie and muddy sneakers, their expression a mix of panic and thrill. The jungle is foggy and cinematic, with birds fleeing the treetops and heavy breathing in the atmosphere.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/jungle_dinosaur.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Terrain de Foot Boueux;;muddy_football_match;Scne sous la pluie sur un terrain de football boueux;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on the front of the person (Use attached image as accurate reference for the face.), standing in the middle of a muddy football field under heavy rain. Their white T-shirt is soaked and covered in mud splashes. They hold a deflated ball, hair dripping wet, while a 3D Pixar-style dog mascot jumps beside them covered in mud too. The goalposts are barely visible in the foggy, soaked background.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/football_mud.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Scne Créative 4;;creative_scene_4;Scne creative ultra-realiste numero 4;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on the half body of the person (Use attached image as accurate reference for the face.), performing a cinematic action scene number 4 in a surreal environment with rain, debris, neon lights or fog. A 3D Pixar-style character joins the moment with a humorous pose or reaction the 3d caracter looks like the person . Their clothes are soaked, tousled, or dirtied, matching the atmosphere. The composition emphasizes depth, emotion, and cinematic style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/creative_scene_4.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Rue Japonaise et Chat Affamé;g;tokyo_cat_chase;Chassé dans une ruelle japonaise par un chat affamé;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), sprinting down a neon-lit alley in Tokyo at night. A huge 3D Pixar-style street cat with exaggerated silly expression chases from behind, paws outstretched. The person is wearing a damp hoodie and clutching a half-eaten fish bun. Neon signs reflect off the wet pavement, and manga posters flap in the wind.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/japan_cat.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Café Rétro sous la Pluie;g;retro_diner_scene;Scène calme dans un café rétro avec pluie en arrière-plan;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on the half body of the person (Use attached image as accurate reference for the face.), sitting alone at a diner booth by the window, steam rising from their coffee. Outside, rain streaks the glass. Neon reflections paint their face. A 3D Pixar-style frog with a napkin is seated across, copying their pose. The mood is quiet, cinematic, with soft jazz atmosphere.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/retro_diner_night002.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Parking OVNI;g;ufo_parking_scene;Un OVNI apparaît dans un parking de nuit;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on the half body of the  person (Use attached image as accurate reference for the face.), standing in an empty supermarket parking lot at night, looking up in awe. Above them, a huge UFO glows, beaming a light cone. Their hoodie flaps in the wind. A ultra-realistic alien hangs from their backpack. The asphalt is wet and full of reflections.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/ufo_parking.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Foire Abandonnée;g;abandoned_fairground;Seul dans une foire abandonnée au coucher du soleil;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on the half body of the  person (Use attached image as accurate reference for the face.), walking through an abandoned fairground, surrounded by broken rides and faded colors. A ultra-giant 3D Pixar-style teddy bear floats on a balloon nearby. The sky is dark orange, and puddles shimmer with twilight hues.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/fairground_abandoned.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Atelier d’Artiste;g;art_studio_chaos;Atelier d'art en désordre, ambiance créative;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), sitting cross-legged in a messy art studio, surrounded by paint tubes, sketches, and canvases. Their shirt is stained with color. A 3D Pixar-style mouse is holding a tiny paintbrush, copying them. Light beams through dusty windows.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/art_studio.jpg;
ultrarealistic-face-scenes;Scene Impossibles in real life ;Scenes impossibles avec des visages ultra-réalistes;Métro Bondé;g;crowded_subway_pixar;Scène stylisée dans un métro bondé;Use attached image as accurate reference for the face. make this as A digital photo in ultra-realistic style, in UHD 8K quality, very clear and detailed, as if shot with an iPhone 15 Pro Max in Cinema Portrait mode. The camera is pointed straight at the subject. The focus is on a person (Use attached image as accurate reference for the face.), crushed in a crowded subway train, gripping a pole. Graffiti and stickers cover the walls. A 3D Pixar-style cat peeks out from a backpack. The interior is chaotic, colorful, yet cinematic.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/crowded_subway.jpg;
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;New York Nocturne;g;new_york_night;Vue nocturne de New York avec gratte-ciels illuminés et taxis jaunes;Make this into a night view of New York City with glowing skyscrapers, yellow taxis, and Times Square lights.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/new_york_night.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Paris Rêveur;g;dreamy_paris;Rue parisienne de rêve avec la Tour Eiffel en arrière-plan;Make this into a dreamy Parisian street with the Eiffel Tower in the distance, vintage cafés, and golden hour light.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/dreamy_paris.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Tokyo Animé;g;tokyo_alley;Ruelle animée de Tokyo avec enseignes néon et distributeurs automatiques;Make this into a bustling Tokyo alleyway with neon signs;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/tokyo_alley.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Rio Ensoleillé;g;rio_beach;Plage de Rio avec le Christ Rédempteur surplombant Copacabana;Make this into a Rio de Janeiro beach scene with Christ the Redeemer towering above and a lively Copacabana.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/rio_beach.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Rome Antique;g;rome_sunset;Vue majestueuse de Rome avec ruines antiques et Colisée au coucher du soleil;Make this into a majestic view of Rome with ancient ruins.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/rome_sunset.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Los Angeles Sunset;g;la_sunset;Coucher de soleil à Los Angeles avec palmiers et signe Hollywood;Make this into a Los Angeles sunset with palm trees.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/la_sunset.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Istanbul Historique;g;istanbul_twilight;Rue historique d'Istanbul avec dômes et minarets au crépuscule;Make this into a historic Istanbul ;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/istanbul_twilight.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Berlin Urbain;g;berlin_wall;Scène de graffiti du mur de Berlin avec textures post-industrielles;Make this into a Berlin wall graffiti scene with post-industrial textures, murals, and urban cool.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/berlin_wall.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Bangkok Nocturne;g;bangkok_night;Marché nocturne animé de Bangkok avec lanternes et tuk-tuks;Make this into a lively Bangkok night market with lanterns, tuk-tuks, street food stalls, and vibrant signs.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/bangkok_night.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Moscou Enneigée;g;snowy_moscow;Vue enneigée de Moscou avec la Cathédrale Saint-Basile et rues glacées;Make this into a snowy view of Moscow ;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/snowy_moscow.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Mumbai Vivant;g;vibrant_mumbai;Rue vibrante de Mumbai avec rickshaws, saris colorés et affiches Bollywood;Make this into a vibrant Mumbai street with honking rickshaws.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/vibrant_mumbai.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;Séoul Moderne;g;seoul_crosswalk;Passage piéton animé de Séoul avec panneaux numériques et bâtiments modernes;Make this into a busy Seoul crosswalk with digital billboards.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/seoul_crosswalk.jpg;1
villes-iconiques;Collection Villes Iconiques;Styles inspirés des grandes villes et métropoles du monde;La Havane Classique;g;havana_street;Scène de rue classique de La Havane avec bâtiments coloniaux pastel et voitures vintage;Make this into a classic Havana street scene with pastel colonial buildings, vintage cars, and tropical light.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/havana_street.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Triptyque Artistique;g;collage_triptych;Trois versions visuelles du sujet côte à côte : réaliste, abstrait, noir et blanc;Make this as a triptych featuring the same person in three vertical panels. Each panel shows a different artistic style: one realistic, one abstract with bold colors, and one in black & white grain. Keep lighting consistent across all versions.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_triptych.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Modern vs Classique;g;collage_split_modern_classic;Portrait divisé en deux : moitié réaliste moderne, moitié peinture classique;Split the image vertically: the left half is modern and photorealistic, while the right half appears hand-painted like a Renaissance portrait. Ensure seamless blending at the center, with different color tones and textures for contrast.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_split.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Pop Art Quad;g;collage_pop_art_repeat;Quatre versions du portrait en style pop art à la Warhol;make this Creating a 2x2 grid inspired by Andy Warhol. Repeat in four squares, each one recolored with high-contrast pop art palettes: pink/yellow, blue/orange, green/red, black/white. Use flat, bold tones and minimal shading.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_pop_art.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Style Miroir Inversé;g;collage_mirror_effect;Reflet inversé avec version alternative (grunge, bruitée, colorée);Create a mirrored version , where the reflection shows a different version. Top: clean studio photo. Bottom (inverted): grungy distressed style with noise, scratches, and altered colors. Create a visual contrast between clean and chaos.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_mirror.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Visage en Puzzle;g;collage_puzzle_face;Visage reconstitué avec pièces de puzzle manquantes ou stylisées;make this as if made of puzzle pieces. Some areas show clean realistic portrait, others missing or replaced with abstract textures like clouds, circuit boards, or floral patterns. Add subtle shadows between pieces.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_puzzle.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Style Graffiti & Pochoir;g;collage_stencil_graffiti;Superposition de tags, peintures pochoir et visuel urbain brut;Overlay the image with graffiti textures, stencil-style portraits, and sprayed paint effects. Use high-contrast black and white with splashes of color. Add rough brick or concrete background with street art layering.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_graffiti.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Démultiplication Dynamique;g;collage_motion_repeat;Sujet répété en plusieurs poses avec effet de mouvement stylisé;make this multiple silhouettes of the same subject in dynamic motion. Apply different visual effects on each ghosted duplicate: blur, glitch, colored shadow, freeze-frame style. Arrange them in an arc or spread across the background.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_motion.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Cadres Découpés Superposés;g;collage_cutout_layered;Découpe de papier en couches avec effet de profondeur artistique;Design a multi-layer cutout collage with different paper textures. Show depth using shadows between cutout shapes. Each layer reveals a version of the portrait: one clean, one painted, one textured.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_cutout.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Pop Collage Magazine;g;collage_magazine_mix;Découpage style magazine avec typographies, stickers, collages;make this as a pop magazine collage using torn paper, printed headlines, doodles, and cutout shapes. Layer elements from fashion, music, emojis, and stickers. Play with bright color palettes and asymmetrical layout.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_mag_cut.jpg;1
montages-creatifs;Collection Montages Créatifs;Styles artistiques combinant plusieurs versions de la même image dans une mise en page graphique;Double Interprétation;g;collage_dual_style;Deux rendus côte à côte : style cyberpunk VS naturel doré;make this Duplicating the same image side by side. Left side is rendered in cyberpunk neon style, with glowing accents and dark shadows. Right side is warm golden-hour photography, soft and natural. Keep pose identical, background adjusted for harmony.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/collage_dual.jpg;1
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Instantané Polaroid;g;effect_polaroid;Ajoute un cadre Polaroid vintage avec des tons rétro;Render this image as a vintage Polaroid photo. Add a white Polaroid-style border, slightly faded retro colors, soft grain, and natural lens blur. Make the lighting look like daylight film exposure with slight warm tones.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_polaroid.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Éclairage de Studio;g;effect_studio_lighting;Applique un éclairage de studio dramatique avec ombres et réflecteurs;Apply professional studio lighting with controlled highlights and deep soft shadows. Use a key light from the left and a reflector on the right for soft contrast. Background should be smooth black or grey. Hyper-realistic finish.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_studio_lighting.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Éclairage Cinématographique;g;effect_cinematic;Ajoute une ambiance cinématographique avec des tons chauds et un contraste marqué;Transform the image with cinematic lighting and mood. Add soft film grain, warm color grading (orange-teal), and dramatic shadows. Simulate depth using shallow focus and a subtle vignette.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_cinematic.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Objectif : Distorsion Fisheye;g;effect_fisheye;Déforme l’image avec la courbure d’un objectif fisheye;Render the image as seen through a fisheye lens. Apply wide-angle distortion, with strong curvature and center focus exaggeration. Create immersive, dynamic framing with visible edge warp.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_fisheye.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Effet de Contre-Jour Lumineux;g;effect_backlit;Ajoute une lumière douce et brillante derrière le sujet;Apply a glowing backlight effect. Light source is behind the subject, creating rim light and soft atmospheric glow. Slight haze or lens flare included for dreamy silhouette style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_backlit.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Flash Vintage Surexposé;g;effect_overexposed_flash;Effet flash surexposé avec des couleurs rétro;Add a strong frontal flash with slight overexposure. Flatten shadows and give a raw snapshot aesthetic. Slight motion blur or grain optional. Retro tones and unfiltered vibe.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_overexposed_flash.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Superposition de Bokeh;g;effect_bokeh_overlay;Ajoute des lumières bokeh colorées au premier et à l’arrière-plan;Overlay circular bokeh lights in foreground and background. Use soft pinks, blues, and gold tones. Maintain image focus on subject. Create romantic or dreamy atmosphere.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_bokeh_overlay.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Aspect Film Analogique (35mm);g;effect_film_35mm;Applique un grain classique 35mm et des tons vintage;Transform the image to look like it was shot on Kodak Portra 400 35mm film. Add soft grain, pastel tones, mild contrast, and organic imperfections like light leaks or lens flare.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_film_35mm.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Vision Infrarouge;g;effect_infrared;Simule la photographie infrarouge avec des couleurs surréalistes;Render this image as if captured with an infrared camera. Vegetation should appear pink or white, sky deep black or turquoise. Create surreal, dreamlike contrast using inverted heat mapping.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_infrared.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Superposition Holographique;g;effect_holographic;Ajoute des textures et lueurs holographiques futuristes;Overlay holographic textures and glowing color shifts across the image. Use iridescent tones—purple, cyan, and silver—with shimmer effects and light diffraction. Futuristic feel, semi-transparent overlays.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_holographic.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Lumière de l’Heure Dorée;g;effect_golden_hour;Simule la lumière douce et chaude du coucher de soleil;Apply golden hour lighting with soft sun flare, warm golden tones, and long soft shadows. Highlight edges of the subject with glowing ambient backlight and orange-pink color grading.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_golden_hour.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Effet Miniature Tilt-Shift;g;effect_tilt_shift;Ajoute un flou tilt-shift pour simuler un effet miniature;Apply a tilt-shift effect to make the scene appear miniature. Add shallow band of focus across center, with extreme blur above and below. Slight color saturation boost enhances toy-like appearance.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_tilt_shift.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Rayons de Lumière par la Fenêtre;g;effect_light_rays;Ajoute des rayons de lumière volumétriques traversant une fenêtre;Add soft, atmospheric light rays streaming through a window, dust particles suspended in air. Simulate natural ambient lighting with subtle shadows and gentle diffusion. Create a warm, poetic ambiance.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_light_rays.jpg;
photo_render_effects;Effets et Rendus Photographiques;Collection de prompts qui modifient le style visuel et photographique d'une image;Lueur de Rêve Douce;g;effect_dream_glow;Ajoute un flou lumineux doux et des tons pastel;Render this image with a dreamy soft-focus glow. Add pastel pink and blue tones, low contrast, and blooming highlights. Apply a subtle glow to edges and soft vignette for an ethereal mood.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/effect_dream_glow.jpg;
